time,pressure_hpa,temperature_c,relative_humidity_pct,dew_point_c,wind_speed_ms,wind_direction_deg,geopotential_height_m
2026-07-27 00:00:00+00:00,1000.0,24.1,68.0,17.825825144964277,2.85,198.0,69.0
2026-07-27 00:00:00+00:00,950.0,23.9,38.0,8.719656418524824,6.53,200.0,511.0
2026-07-27 00:00:00+00:00,925.0,21.4,48.0,9.937483965473355,9.95,215.0,747.0
2026-07-27 00:00:00+00:00,850.0,15.6,58.0,7.364132641551701,8.72,220.0,1472.0
2026-07-27 00:00:00+00:00,800.0,10.6,83.0,7.8321338340274,6.28,215.0,1978.0
2026-07-27 00:00:00+00:00,700.0,3.7,74.0,-0.5065154250396995,6.55,207.0,3084.0
2026-07-27 00:00:00+00:00,600.0,-4.2,85.0,-6.344833198831725,6.72,204.0,4317.0
2026-07-27 00:00:00+00:00,500.0,-12.8,99.0,-12.924308464921102,6.41,208.0,5731.0
2026-07-27 00:00:00+00:00,400.0,-24.2,100.0,-24.199999999999996,9.43,212.0,7397.53
2026-07-27 00:00:00+00:00,300.0,-41.0,100.0,-41.0,10.9,203.0,9425.81
2026-07-27 00:00:00+00:00,250.0,-48.5,76.0,-50.89482580869874,8.86,200.0,10640.0
2026-07-27 00:00:00+00:00,200.0,-48.0,5.0,-71.41054990662768,12.76,250.0,12106.98
2026-07-27 01:00:00+00:00,1000.0,23.0,77.0,18.75046972963463,2.82,186.0,69.0
2026-07-27 01:00:00+00:00,950.0,22.9,44.0,10.002568248773791,6.87,200.0,509.0
2026-07-27 01:00:00+00:00,925.0,20.8,50.0,9.997026933115286,9.51,210.0,745.0
2026-07-27 01:00:00+00:00,850.0,15.2,60.0,7.484923391363048,8.01,219.0,1469.0
2026-07-27 01:00:00+00:00,800.0,10.9,83.0,8.125618224759572,6.34,241.0,1976.0
2026-07-27 01:00:00+00:00,700.0,3.3,77.0,-0.34779910868445385,6.07,215.0,3080.0
2026-07-27 01:00:00+00:00,600.0,-4.4,89.0,-5.939292583531583,5.87,216.0,4312.0
2026-07-27 01:00:00+00:00,500.0,-12.6,87.0,-14.31356343467392,6.2,216.0,5726.0
2026-07-27 01:00:00+00:00,400.0,-24.5,90.0,-25.668435317360203,8.65,208.0,7391.36
2026-07-27 01:00:00+00:00,300.0,-41.5,100.0,-41.5,8.83,191.0,9417.74
2026-07-27 01:00:00+00:00,250.0,-48.0,64.0,-51.88434935272633,7.01,205.0,10630.48
2026-07-27 01:00:00+00:00,200.0,-47.5,5.0,-71.02349494782908,12.37,256.0,12102.33
2026-07-27 02:00:00+00:00,1000.0,21.9,85.0,19.263374304432034,2.94,170.0,69.0
2026-07-27 02:00:00+00:00,950.0,21.6,53.0,11.611831193571218,10.96,207.0,511.0
2026-07-27 02:00:00+00:00,925.0,20.2,53.0,10.315256952562416,9.1,205.0,743.0
2026-07-27 02:00:00+00:00,850.0,14.8,62.0,7.5883598934403915,7.16,224.0,1466.0
2026-07-27 02:00:00+00:00,800.0,10.1,85.0,7.69193888069718,8.7,231.0,1972.0
2026-07-27 02:00:00+00:00,700.0,3.0,81.0,0.05769586676812868,6.03,233.0,3075.0
2026-07-27 02:00:00+00:00,600.0,-4.6,93.0,-5.559316227687953,4.92,236.0,4306.0
2026-07-27 02:00:00+00:00,500.0,-12.6,67.0,-17.45992880489416,6.2,234.0,5721.0
2026-07-27 02:00:00+00:00,400.0,-24.8,73.0,-28.244016299703507,7.16,208.0,7386.42
2026-07-27 02:00:00+00:00,300.0,-41.5,96.0,-41.886346086993626,6.87,166.0,9409.68
2026-07-27 02:00:00+00:00,250.0,-47.5,53.0,-53.00740841932906,5.43,227.0,10624.76
2026-07-27 02:00:00+00:00,200.0,-47.5,5.0,-71.02349494782908,12.41,264.0,12100.0
2026-07-27 03:00:00+00:00,1000.0,21.2,89.0,19.31404462891868,3.2,160.0,69.0
2026-07-27 03:00:00+00:00,950.0,19.9,68.0,13.819315260740488,15.06,178.0,512.0
2026-07-27 03:00:00+00:00,925.0,19.7,56.0,10.676799609005716,8.82,202.0,742.0
2026-07-27 03:00:00+00:00,850.0,14.5,64.0,7.770272706731895,6.98,226.0,1464.0
2026-07-27 03:00:00+00:00,800.0,10.0,78.0,6.339819857943265,5.23,220.0,1971.0
2026-07-27 03:00:00+00:00,700.0,2.9,84.0,0.46243623157890373,6.34,248.0,3072.0
2026-07-27 03:00:00+00:00,600.0,-4.6,94.0,-5.4184198535356884,4.64,259.0,4303.0
2026-07-27 03:00:00+00:00,500.0,-12.4,51.0,-20.46925030434305,6.32,252.0,5718.0
2026-07-27 03:00:00+00:00,400.0,-25.1,60.0,-30.620731766481356,5.67,208.0,7382.72
2026-07-27 03:00:00+00:00,300.0,-41.5,90.0,-42.49413638329847,5.27,145.0,9404.84
2026-07-27 03:00:00+00:00,250.0,-47.0,44.0,-54.09899550170836,5.68,267.0,10620.95
2026-07-27 03:00:00+00:00,200.0,-47.5,5.0,-71.02349494782908,12.67,270.0,12097.67
2026-07-27 04:00:00+00:00,1000.0,20.9,88.0,18.837279456176226,3.2,160.0,70.0
2026-07-27 04:00:00+00:00,950.0,18.6,76.0,14.286554820588918,12.48,181.0,513.0
2026-07-27 04:00:00+00:00,925.0,19.0,60.0,11.059688943285297,8.51,203.0,742.0
2026-07-27 04:00:00+00:00,850.0,14.2,67.0,8.158743507868326,8.24,223.0,1464.0
2026-07-27 04:00:00+00:00,800.0,10.0,85.0,7.593832015584445,4.91,227.0,1971.0
2026-07-27 04:00:00+00:00,700.0,2.9,83.0,0.2967742353081225,6.66,253.0,3071.0
2026-07-27 04:00:00+00:00,600.0,-4.4,86.0,-6.388442253960556,4.77,270.0,4303.0
2026-07-27 04:00:00+00:00,500.0,-12.4,46.0,-21.656167608894037,6.34,267.0,5718.0
2026-07-27 04:00:00+00:00,400.0,-24.8,53.0,-31.63796843529,4.35,212.0,7383.95
2026-07-27 04:00:00+00:00,300.0,-41.5,80.0,-43.59393971742894,2.4,146.0,9406.45
2026-07-27 04:00:00+00:00,250.0,-47.0,42.0,-54.48589234626664,8.52,301.0,10622.86
2026-07-27 04:00:00+00:00,200.0,-48.0,5.0,-71.41054990662768,12.74,276.0,12097.67
2026-07-27 05:00:00+00:00,1000.0,21.0,83.0,18.001840279879126,3.1,165.0,71.0
2026-07-27 05:00:00+00:00,950.0,18.5,74.0,13.778546444840638,14.41,180.0,516.0
2026-07-27 05:00:00+00:00,925.0,18.4,64.0,11.467652352898853,8.2,208.0,742.0
2026-07-27 05:00:00+00:00,850.0,14.1,70.0,8.709804696044047,10.36,219.0,1465.0
2026-07-27 05:00:00+00:00,800.0,10.4,79.0,6.913986401108492,2.74,240.0,1972.0
