time,reflectivity_dbz,domain_max_dbz,echo_fraction_pct
2026-08-28 16:00:00+00:00,,,0.0
2026-08-28 16:30:00+00:00,,,0.0
2026-08-28 17:00:00+00:00,,,0.0
2026-08-28 17:30:00+00:00,,,0.0
2026-08-28 18:00:00+00:00,,,0.0
2026-08-28 18:30:00+00:00,,,0.0
2026-08-28 19:00:00+00:00,,,0.0
2026-08-28 19:30:00+00:00,,,0.0
2026-08-28 20:00:00+00:00,,,0.0
2026-08-28 20:30:00+00:00,,,0.0
2026-08-28 21:00:00+00:00,,,0.0
2026-08-28 21:30:00+00:00,,,0.0
2026-08-28 22:00:00+00:00,,,0.0
2026-08-28 22:30:00+00:00,,,0.0
2026-08-28 23:00:00+00:00,,,0.0
2026-08-28 23:30:00+00:00,,,0.0
2026-08-29 00:00:00+00:00,,,0.0
2026-08-29 00:30:00+00:00,,,0.0
2026-08-29 01:00:00+00:00,,,0.0
2026-08-29 01:30:00+00:00,,,0.0
2026-08-29 02:00:00+00:00,,24.0,0.022296544035674472
2026-08-29 02:30:00+00:00,,39.5,0.15819928863407123
2026-08-29 03:00:00+00:00,,28.0,0.37267080745341613
2026-08-29 03:30:00+00:00,,9.5,0.008493921537399798
2026-08-29 04:00:00+00:00,,,0.0
2026-08-29 04:30:00+00:00,,32.0,0.966183574879227
2026-08-29 05:00:00+00:00,,49.0,2.7785740829219088
2026-08-29 05:30:00+00:00,,40.0,3.2361841057493237
2026-08-29 06:00:00+00:00,,38.5,2.790253225035834
2026-08-29 06:30:00+00:00,,52.0,2.580028666985189
2026-08-29 07:00:00+00:00,,51.5,1.5904868078781123
2026-08-29 07:30:00+00:00,,52.0,2.1330360460795244
2026-08-29 08:00:00+00:00,,51.0,2.7998088867654083
2026-08-29 08:30:00+00:00,,54.5,5.044327653023306
2026-08-29 09:00:00+00:00,,47.0,5.987152943674682
2026-08-29 09:30:00+00:00,,49.0,6.75903806338589
2026-08-29 10:00:00+00:00,,52.0,6.594468333598769
2026-08-29 10:30:00+00:00,,46.0,6.181451398842703
2026-08-29 11:00:00+00:00,,38.0,7.430057864840474
2026-08-29 11:30:00+00:00,,55.5,8.691405213144343
2026-08-29 12:00:00+00:00,,55.5,10.710835058661146
2026-08-29 12:30:00+00:00,,54.5,14.021340977862717
2026-08-29 13:00:00+00:00,,58.0,13.563730955035302
2026-08-29 13:30:00+00:00,7.5,54.0,12.781228433402347
2026-08-29 14:00:00+00:00,,51.5,9.265806657111005
2026-08-29 14:30:00+00:00,,47.5,5.771619684663163
2026-08-29 15:00:00+00:00,,35.5,2.400594574507618
2026-08-29 15:30:00+00:00,,22.0,0.252694165737644
2026-08-29 16:00:00+00:00,,45.5,0.5818336253118862
2026-08-29 16:30:00+00:00,,52.0,1.9185645272601792
2026-08-29 17:00:00+00:00,,50.0,2.2126665604926474
2026-08-29 17:30:00+00:00,,51.0,3.000477783086479
2026-08-29 18:00:00+00:00,,51.0,2.4706694271911664
2026-08-29 18:30:00+00:00,,41.5,0.8589478154695546
2026-08-29 19:00:00+00:00,,45.0,0.4162021553325901
2026-08-29 19:30:00+00:00,,50.0,0.5234379147422625
2026-08-29 20:00:00+00:00,,43.5,0.43956043956043955
2026-08-29 20:30:00+00:00,,38.0,0.21022455805064502
2026-08-29 21:00:00+00:00,,38.0,0.27180548919679354
