time,reflectivity_dbz,domain_max_dbz,echo_fraction_pct
2026-09-07 15:00:00+00:00,,20.0,0.5882040664649361
2026-09-07 15:30:00+00:00,,23.0,1.179593353506397
2026-09-07 16:00:00+00:00,,19.0,1.559696342305038
2026-09-07 16:30:00+00:00,,16.5,0.8122312470138557
2026-09-07 17:00:00+00:00,,19.5,1.2358655836916705
2026-09-07 17:30:00+00:00,,20.5,2.0035037426341775
2026-09-07 18:00:00+00:00,,22.0,2.3241492806710196
2026-09-07 18:30:00+00:00,,26.5,3.535594839942666
2026-09-07 19:00:00+00:00,,23.0,3.1151457238413762
2026-09-07 19:30:00+00:00,14.0,25.5,2.9749960184742794
2026-09-07 20:00:00+00:00,,26.5,2.0449116101290015
2026-09-07 20:30:00+00:00,,20.5,1.4110527154005414
2026-09-07 21:00:00+00:00,,22.5,1.2560386473429952
2026-09-07 21:30:00+00:00,,25.5,1.9175027870680046
2026-09-07 22:00:00+00:00,,31.0,3.1024048415352765
2026-09-07 22:30:00+00:00,,27.5,4.682274247491638
2026-09-07 23:00:00+00:00,,30.5,5.999893825980783
2026-09-07 23:30:00+00:00,2.0,32.0,7.444922227530923
2026-09-08 00:00:00+00:00,,33.0,7.268673355629877
2026-09-08 00:30:00+00:00,,38.0,4.824547433243086
2026-09-08 01:00:00+00:00,,34.5,3.316876360354621
2026-09-08 01:30:00+00:00,,39.0,2.3719275893188936
2026-09-08 02:00:00+00:00,,33.5,1.4492753623188406
2026-09-08 02:30:00+00:00,,29.5,1.1020863194776238
2026-09-08 03:00:00+00:00,,29.0,0.7633911981738069
2026-09-08 03:30:00+00:00,,27.0,0.5733397037744864
2026-09-08 04:00:00+00:00,,13.5,0.07856877422094813
2026-09-08 04:30:00+00:00,,21.0,0.15289058767319635
2026-09-08 05:00:00+00:00,,23.5,0.38434994956734087
2026-09-08 05:30:00+00:00,,23.5,0.6561554387641344
2026-09-08 06:00:00+00:00,,21.0,0.8101077666295057
2026-09-08 06:30:00+00:00,,26.0,0.8101077666295057
2026-09-08 07:00:00+00:00,,18.0,0.7750703402877316
2026-09-08 07:30:00+00:00,,15.5,0.19960715612889526
2026-09-08 08:00:00+00:00,,12.5,0.05627223018527366
2026-09-08 08:30:00+00:00,,16.0,0.07219833306789829
2026-09-08 09:00:00+00:00,,,0.0
2026-09-08 09:30:00+00:00,,,0.0
2026-09-08 10:00:00+00:00,,5.5,0.006370441153049849
2026-09-08 10:30:00+00:00,,,0.0
2026-09-08 11:00:00+00:00,,,0.0
2026-09-08 11:30:00+00:00,,3.5,0.006370441153049849
2026-09-08 12:00:00+00:00,,,0.0
2026-09-08 12:30:00+00:00,,,0.0
2026-09-08 13:00:00+00:00,,,0.0
2026-09-08 13:30:00+00:00,,,0.0
2026-09-08 14:00:00+00:00,,,0.0
2026-09-08 14:30:00+00:00,,,0.0
2026-09-08 15:00:00+00:00,,,0.0
2026-09-08 15:30:00+00:00,,,0.0
2026-09-08 16:00:00+00:00,,,0.0
2026-09-08 16:30:00+00:00,,,0.0
2026-09-08 17:00:00+00:00,,,0.0
2026-09-08 17:30:00+00:00,,,0.0
2026-09-08 18:00:00+00:00,,,0.0
2026-09-08 18:30:00+00:00,,,0.0
2026-09-08 19:00:00+00:00,,,0.0
2026-09-08 19:30:00+00:00,,,0.0
2026-09-08 20:00:00+00:00,,,0.0
2026-09-08 20:30:00+00:00,,,0.0
2026-09-08 21:00:00+00:00,,,0.0
2026-09-08 21:30:00+00:00,,,0.0
